level,name,REGIOVIZ,UNIT_SUP,ACT_1574_2016,CHOM_1574_2016,ACT_1524_2013,CHOM_1524_2013,CHOM_LONG_2014,ACT_LONG_2014,CHOM_FEM_2015,CHOM_MAL_2015,ACT_FEM_2015,ACT_MAL_2015,EMP_2564_2016,ACT_2564_2016,Y25.64_2016,ENSSUP_2564_2016,Y18.24_2014,Y18.24_LEAV_2014,REV_2014,MEN_2014,EMP_FT_2016,EMP_PT_2016,PIB_2014,POP_PIB_2014,EMP_TERT2015,EMP_ADM2015,EMP_TOTAL2015,EMP_HTEC_2015,EMP_T_HTEC_2015,VA_TERTOT_2013,VA_TOTAL_2013,BREV_2012,POP_BREV_2012,RD_EMP_2013,POP_RD_EMP_2013,RD_DEP_2013,POP_RD_DEP_2013,ARTIF_AREA_2015,LC_AREA_2015,IND_LU_2015,LU_2015,POP_AGE_T_2016,POP_LT25_2016,POP_GE65_2016,POP_1524_2016,POP_5564_2016,POP_2564_2016,MED_AGE_2016,ESP_VIE_2015,RT_CHOM_1574,RT_CHOM_1524,RT_CHOM_LONG,RT_CHOM_FEM,RT_CHOM_MAL,RT_CHOM_SEX_INEQ,RT_EMP_2564,RT_ENSSUP_2564,RT_Y1824_LEAV,RT_REV,RT_EMP_PT,RT_PIB_HAB,RT_EMP_TERT,RT_EMP_ADM,RT_EMP_HTEC,RT_VA_TERT,RT_BREV_HAB,RT_RD_EMP,RT_RD_DEP,RT_ARTIF_AREA,RT_IND_LU,RT_POP_LT25,RT_POP_GE65,RT_POP_REN_ACT,RT_POP_REN_ACT10,RT_POP_RETR,RT_MED_AGE,RT_ESP_VIE,N12_POL,N1,TypoDemoN12,TypoDemoN1,TypoPopN12,TypoPopN1,TypoEmpN12,TypoEmpN1,TypoGDPN12,TypoGDPN1,TypoEcoSpeN12,TypoEcoSpeN1,TypoUrbN12,TypoUrbN1,id
3,"Potsdam, Kreisfreie Stadt",0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6122,0.16281914893617,NA,NA,NA,NA,NA,4893.21,5279.96,21.85,0.158902156996786,NA,NA,NA,NA,NA,NA,NA,NA,167745,38488,32740,14025,20388,104113,42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37600.0,NA,NA,NA,92.67513390252961,13750.6,NA,NA,NA,NA,22.9443500551432,19.5177203493398,36.9675256692248,68.7904649793996,31.446601288984102,42.0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE404
3,Barnim,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3368,0.174507772020725,NA,NA,NA,NA,NA,2311.35,2921.15,17.34,0.17695322067107502,NA,NA,NA,NA,NA,NA,NA,NA,177411,35006,39864,12113,29836,107702,49.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19300.0,NA,NA,NA,79.124659808637,9799.2,NA,NA,NA,NA,19.7315837236699,22.4698581260463,32.5026461904143,40.598605711221296,37.013240236950104,49.6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE405
3,Dahme-Spreewald,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5229,0.161388888888889,NA,NA,NA,NA,NA,3731.33,4520.37,20.02,0.16155584247901902,NA,NA,NA,NA,NA,NA,NA,NA,164528,32571,38123,11894,26373,99068,49.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32400.0,NA,NA,NA,82.54479168740609,12392.0,NA,NA,NA,NA,19.7966303607897,23.1711319653798,32.8774175313926,45.0991544382512,38.4816489683854,49.3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE406
3,Elbe-Elster,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2251,0.105680751173709,NA,NA,NA,NA,NA,1387.3,2031.27,6.58,0.110291652698626,NA,NA,NA,NA,NA,NA,NA,NA,104673,18039,27534,6562,18947,61822,52.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21300.0,NA,NA,NA,68.2971736893668,5966.0,NA,NA,NA,NA,17.2336705740735,26.304777736379,29.1789330658989,34.6334512059957,44.5375432693863,52.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE407
3,Havelland,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2861,0.15464864864864902,NA,NA,NA,NA,NA,1694.24,2449.05,35.66,0.155225699734471,NA,NA,NA,NA,NA,NA,NA,NA,158236,34017,33938,12739,24579,95464,48.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18500.0,NA,NA,NA,69.17947775668121,22973.0,NA,NA,NA,NA,21.497636441770503,21.4477110139286,35.6333277465851,51.8287969404776,35.550574038381,48.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE408
3,Märkisch-Oderland,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3462,0.18815217391304298,NA,NA,NA,NA,NA,2302.81,3029.44,7.28,0.189672242196863,NA,NA,NA,NA,NA,NA,NA,NA,190714,36293,43103,12309,33088,116397,50.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18400.0,NA,NA,NA,76.0143788951093,3838.2,NA,NA,NA,NA,19.0300659626456,22.600857829000503,31.180356882050198,37.200797872340395,37.0310231363351,50.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE409
3,Oberhavel,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5145,0.20416666666666697,NA,NA,NA,NA,NA,2986.49,4267.11,36.93,0.203508075848501,NA,NA,NA,NA,NA,NA,NA,NA,207524,43483,45187,15702,32549,125418,48.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25200.0,NA,NA,NA,69.98858712336921,18146.7,NA,NA,NA,NA,20.953239143424398,21.774348990960103,34.6704619751551,48.2411133982611,36.0291186273103,48.6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE40A
3,Oberspreewald-Lausitz,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2604,0.113217391304348,NA,NA,NA,NA,NA,1445.18,2223.46,4.54,0.120023264421298,NA,NA,NA,NA,NA,NA,NA,NA,112450,19351,30684,7095,19286,65516,52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23000.0,NA,NA,NA,64.9968967285222,3782.6,NA,NA,NA,NA,17.2085371276123,27.2867941307248,29.536296477196398,36.788343876387,46.8343610721045,52.0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE40B
3,Oder-Spree,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4013,0.177566371681416,NA,NA,NA,NA,NA,2217.89,3479.23,7.24,0.182795970409271,NA,NA,NA,NA,NA,NA,NA,NA,182397,35912,44083,13543,30969,108084,50.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22600.0,NA,NA,NA,63.746576110231295,3960.7,NA,NA,NA,NA,19.6889203221544,24.1687089151686,33.226009400096196,43.730827601795305,40.785870249065496,50.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE40C
3,Ostprignitz-Ruppin,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2269,0.0990829694323144,NA,NA,NA,NA,NA,1368.04,1977.06,1.0,0.10210332856851101,NA,NA,NA,NA,NA,NA,NA,NA,99110,18383,23453,6706,18083,60187,50.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22900.0,NA,NA,NA,69.1956743851982,979.4,NA,NA,NA,NA,18.548077893249896,23.663606094238702,30.5431405453005,37.084554554001,38.9668865369598,50.9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE40D
3,Potsdam-Mittelmark,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4508,0.20678899082568802,NA,NA,NA,NA,NA,3021.69,3938.21,28.67,0.20567747304384001,NA,NA,NA,NA,NA,NA,NA,NA,210910,45381,44397,15939,34291,127153,48.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21800.0,NA,NA,NA,76.7274980257528,13939.3,NA,NA,NA,NA,21.516760703617702,21.0502109904699,35.690074162623,46.48158408911961,34.9162033141176,48.6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE40E
3,Prignitz,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780,0.0777292576419214,NA,NA,NA,NA,NA,1030.53,1560.15,3.17,0.0808714730343385,NA,NA,NA,NA,NA,NA,NA,NA,77573,13609,20605,5313,14105,45741,52.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22900.0,NA,NA,NA,66.0532641092203,3919.8,NA,NA,NA,NA,17.5434751782192,26.5620770113313,29.752300999103603,37.6674937965261,45.04711309328611,52.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE40F
3,Spree-Neiße,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4173,0.118551136363636,NA,NA,NA,NA,NA,1188.64,3731.36,1.7,0.12466084916037301,NA,NA,NA,NA,NA,NA,NA,NA,117635,20182,30158,7185,22261,70096,52.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35200.0,NA,NA,NA,31.8554092877664,1363.7,NA,NA,NA,NA,17.156458537,25.636927785098,28.791942478886103,32.2761780692691,43.02385300159779,52.3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE40G
3,Teltow-Fläming,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4903,0.160754098360656,NA,NA,NA,NA,NA,2402.14,4128.36,15.92,0.16154564273247599,NA,NA,NA,NA,NA,NA,NA,NA,163553,33367,35599,12157,25427,99888,48.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30500.0,NA,NA,NA,58.18630158222629,9854.8,NA,NA,NA,NA,20.401337792642103,21.7660330290487,33.404412942495604,47.8113816022338,35.638915585455706,48.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE40H
3,Uckermark,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2901,0.120875,NA,NA,NA,NA,NA,1762.5,2710.29,1.79,0.128177586824203,NA,NA,NA,NA,NA,NA,NA,NA,121014,22065,31113,8138,22149,71270,51.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24000.0,NA,NA,NA,65.0299414453804,1396.5,NA,NA,NA,NA,18.233427537309698,25.7102484010115,30.959730601936304,36.7420651045194,43.655114353865606,51.9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE40I
1,BREMEN,0,Allemagne,342.9,18.5166,32.4,NA,8.0,333.33333333333303,7.2,10.7,148.8,172.6,278.5,363.577023498695,365735.0,100577.125,57148.0,8000.72,13228.66,0.658142288557214,223.2,102.9,30205,0.6594978165938871,NA,79.1,304.4,9.1,303.33333333333303,19173.36,26323.46,56.26,0.6612988539523951,6177.0,299113.84436589,791.165,0.654775304146321,163.0,419.02313624678703,88.0,423.076923076923,671489,163265,142489,76855,84748,408807,44.3,79.2,5.4,NA,2.4,4.83870967741935,6.19930475086906,-1.36059507344971,76.6,27.5,14.0,20100.0,46.1021505376344,45800.0,NA,25.985545335085398,3.0,72.8375373146235,8507.5,2.0651,1208.3,38.9,20.8,24.3138755809849,21.2198561703915,39.9369384575117,90.68650587624491,34.8548336990316,44.3,79.2,1,1,Régions en croissance démographique faible (0 - 0.24 %),Régions en croissance démographique faible (0 - 0.24 %),Régions de moins de 850 000 habitants,Régions de moins de 2 600 000 habitants,Régions caractérisées par une hausse importante de l'emploi (0.76 % - 3.6%),Régions caractérisées par une hausse importante de l'emploi (0.79 % - 3.2%),PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,Profil moyen / Administration publique et activités spécialisées,Profil moyen / Administration publique et activités spécialisées,Part de la population urbaine comprise entre  67  et 100 %,Part de la population urbaine comprise entre  67  et 100 %,DE5
2,Bremen,0,Allemagne,342.9,18.5166,32.4,NA,8.0,333.33333333333303,7.2,10.7,148.8,172.6,278.5,363.577023498695,365735.0,100577.125,57148.0,8000.72,13228.66,0.658142288557214,223.2,102.9,30205,0.6594978165938871,NA,79.1,304.4,9.1,303.33333333333303,19173.36,26323.46,56.26,0.6612988539523951,6177.0,299113.84436589,791.165,0.654775304146321,163.0,419.02313624678703,88.0,423.076923076923,671489,163265,142489,76855,84748,408807,44.3,79.2,5.4,NA,2.4,4.83870967741935,6.19930475086906,-1.36059507344971,76.6,27.5,14.0,20100.0,46.1021505376344,45800.0,NA,25.985545335085398,3.0,72.8375373146235,8507.5,2.0651,1208.3,38.9,20.8,24.3138755809849,21.2198561703915,39.9369384575117,90.68650587624491,34.8548336990316,44.3,79.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE50
3,"Bremen, Kreisfreie Stadt",0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26170,0.549789915966387,NA,NA,NA,NA,NA,16136.91,22743.58,54.34,0.548318416193253,NA,NA,NA,NA,NA,NA,NA,NA,557464,134008,118054,63726,69313,341367,44.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47600.0,NA,NA,NA,70.95149488339129,9910.3,NA,NA,NA,NA,24.0388617022803,21.1769728628216,39.256284292272,91.93946301559592,34.5827218213828,44.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE501
3,"Bremerhaven, Kreisfreie Stadt",0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4034,0.109619565217391,NA,NA,NA,NA,NA,3036.46,3579.89,1.92,0.112981052136048,NA,NA,NA,NA,NA,NA,NA,NA,114025,29257,24435,13129,15435,67440,44.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36800.0,NA,NA,NA,84.8199246345558,1699.4,NA,NA,NA,NA,25.6584082438062,21.4295110721333,43.382265717675,85.0599287333981,36.232206405694,44.8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE502
1,HAMBURG,0,Allemagne,976.4,40.0324,85.1,6.3825,19.3,965.0,17.8,23.4,458.3,490.8,835.7,1038.1366459627302,1022561.0,372212.20399999997,140514.0,16440.138,41400.09,1.75424110169492,702.6,237.0,105498,1.75537437603993,765.8,227.6,911.6,52.4,903.448275862069,76754.48,92028.2,361.7,1.79884022797577,14427.0,885635.359116022,2313.621,1.73421857431977,189.0,752.9880478087649,177.0,753.191489361702,1787408,430438,334409,188582,196727,1129089,41.5,80.2,4.1,7.5,2.0,3.8839188304604,4.767726161369191,-0.8838073309087959,80.5,36.4,11.7,23600.0,33.731853116994,60100.0,84.00614304519529,24.967090829311104,5.8,83.4032177093543,20107.4,1.629,1334.1,25.1,23.5,24.081687001512798,18.709158737121,38.1225926388442,95.8597447223818,29.617594361471895,41.5,80.2,1,1,Régions en croissance démographique faible (0 - 0.24 %),Régions en croissance démographique faible (0 - 0.24 %),Régions entre 1 500 000 et 2 700 000 habitants,Régions de moins de 2 600 000 habitants,Régions caractérisées par une hausse importante de l'emploi (0.76 % - 3.6%),Régions caractérisées par une hausse importante de l'emploi (0.79 % - 3.2%),PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,Activités spécialisées supérieures,Activités spécialisées supérieures,Part de la population urbaine comprise entre  67  et 100 %,Part de la population urbaine comprise entre  67  et 100 %,DE6
2,Hamburg,0,Allemagne,976.4,40.0324,85.1,6.3825,19.3,965.0,17.8,23.4,458.3,490.8,835.7,1038.1366459627302,1022561.0,372212.20399999997,140514.0,16440.138,41400.09,1.75424110169492,702.6,237.0,105498,1.75537437603993,765.8,227.6,911.6,52.4,903.448275862069,76754.48,92028.2,361.7,1.79884022797577,14427.0,885635.359116022,2313.621,1.73421857431977,189.0,752.9880478087649,177.0,753.191489361702,1787408,430438,334409,188582,196727,1129089,41.5,80.2,4.1,7.5,2.0,3.8839188304604,4.767726161369191,-0.8838073309087959,80.5,36.4,11.7,23600.0,33.731853116994,60100.0,84.00614304519529,24.967090829311104,5.8,83.4032177093543,20107.4,1.629,1334.1,25.1,23.5,24.081687001512798,18.709158737121,38.1225926388442,95.8597447223818,29.617594361471895,41.5,80.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE60
3,Hamburg,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105498,1.75537437603993,NA,NA,NA,NA,NA,76754.48,92028.2,361.7,1.79884022797577,NA,NA,NA,NA,NA,NA,NA,NA,1787408,430438,334409,188582,196727,1129089,41.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60100.0,NA,NA,NA,83.4032177093543,20107.4,NA,NA,NA,NA,24.081687001512798,18.709158737121,38.1225926388442,95.8597447223818,29.617594361471895,41.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE600
1,HESSEN,0,Allemagne,3232.5,126.0675,319.0,25.839000000000002,50.5,3156.25,53.3,72.7,1463.7,1698.1,2729.2,3407.24094881398,3404807.0,1045275.7490000001,477534.0,46320.797999999995,131143.81,6.07147268518519,2194.1,925.2,254585,6.076014319809071,2282.75,762.3,3048.4,147.5,3010.2040816326503,164629.2,218920.44,1327.69,6.0921375639525595,45984.0,3007062.51634842,6856.23,6.01634784134784,1763.0,20988.0952380952,1325.0,21031.746031746003,6176172,1516955,1254410,682767,813753,3763308,45.0,80.3,3.9,8.1,1.6,3.64145658263305,4.28125552087627,-0.6397989382432211,80.1,30.7,9.7,21600.0,42.1676313750513,41900.0,74.8835454664742,25.0065608187902,4.9,75.20047008858559,21793.5,1.5292,1139.6,8.4,6.3,24.561411178315602,20.310477104588397,40.3090844544215,83.90346948029679,33.332642451800396,45.0,80.3,1,1,Régions en croissance démographique faible (0 - 0.24 %),Régions en croissance démographique faible (0 - 0.24 %),Régions entre 2 700 000 et 17 850 000 habitants,Régions entre 6 000 000 et 17 850 000 habitants,Régions caractérisées par une hausse importante de l'emploi (0.76 % - 3.6%),Régions caractérisées par une hausse importante de l'emploi (0.79 % - 3.2%),PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,Activités spécialisées supérieures,Profil moyen / Administration publique et activités spécialisées,Part de la population urbaine comprise entre  50  et  67 %,Part de la population urbaine comprise entre  50  et  67 %,DE7
2,Darmstadt,0,Allemagne,2071.5,82.86,185.8,15.0498,31.8,1987.5,37.2,46.0,939.1,1076.1,1759.2,2204.51127819549,2187774.0,728528.7420000001,289614.0,29540.627999999997,85608.54,3.8389479820627797,1431.0,566.8,183332,3.84343815513627,1516.0,437.1,1940.6,111.6,1924.13793103448,122313.16,157367.01,938.57,3.8355946056395602,33783.0,1912209.20359993,5409.933000000001,3.79138902515944,686.0,7456.52173913044,499.0,7447.76119402985,3922369,962446,772149,417092,498300,2405256,44.3,80.5,4.0,8.1,1.6,3.9612394846129306,4.27469566025462,-0.31345617564169603,79.8,33.3,10.2,22300.0,39.6086652690426,47700.0,78.1201690198908,22.523961661341897,5.8,77.72477852886699,24470.0,1.7667,1426.9,9.2,6.7,24.537365046480797,19.685781730377702,40.0142853816808,83.7029901665663,32.1025703708878,44.3,80.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE71
3,"Darmstadt, Kreisfreie Stadt",0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10227,0.15084070796460197,NA,NA,NA,NA,NA,6510.38,8988.19,90.6,0.149051891774507,NA,NA,NA,NA,NA,NA,NA,NA,155353,41337,26960,20761,17231,100471,38.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67800.0,NA,NA,NA,72.4326032271236,60784.2,NA,NA,NA,NA,26.608433696162898,17.3540259924173,41.143215455206,120.486332772329,26.8336136795692,38.8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE711
3,"Frankfurt am Main, Kreisfreie Stadt",0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65719,0.709708423326134,NA,NA,NA,NA,NA,46076.35,55921.81,170.44,0.691518712064656,NA,NA,NA,NA,NA,NA,NA,NA,732688,176093,115485,73820,77838,484417,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92600.0,NA,NA,NA,82.3942393853132,24647.2,NA,NA,NA,NA,24.033831589981,15.7618249514118,36.3515318413681,94.8379968652843,23.839997357648503,39.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE712
3,"Offenbach am Main, Kreisfreie Stadt",0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4502,0.120053333333333,NA,NA,NA,NA,NA,3139.96,3892.65,16.18,0.12270496962710699,NA,NA,NA,NA,NA,NA,NA,NA,123734,32869,21032,13865,14255,77624,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500.0,NA,NA,NA,80.6638151387872,13186.1,NA,NA,NA,NA,26.5642426495547,16.997753244864,42.343862722869204,97.2641178533848,27.0947129753684,40.3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE713
3,"Wiesbaden, Kreisfreie Stadt",0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16170,0.274533106960951,NA,NA,NA,NA,NA,11636.73,13924.19,35.5,0.278919207712312,NA,NA,NA,NA,NA,NA,NA,NA,276218,69403,55062,29021,33234,167008,43.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58900.0,NA,NA,NA,83.5720426107372,12727.7,NA,NA,NA,NA,25.126168461143,19.9342548277085,41.556691894999,87.32322320515141,32.969678099252704,43.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE714
3,Bergstraße,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7651,0.262920962199313,NA,NA,NA,NA,NA,4202.01,6755.41,75.37,0.262801871726745,NA,NA,NA,NA,NA,NA,NA,NA,266928,62725,57677,28374,38681,160529,47.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29100.0,NA,NA,NA,62.202146131766995,28679.4,NA,NA,NA,NA,23.4988461307918,21.6076994545346,39.073936796466704,73.3538429720018,35.929333640650604,47.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE715
3,Darmstadt-Dieburg,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7270,0.286220472440945,NA,NA,NA,NA,NA,4676.42,6264.68,88.05,0.290032181878671,NA,NA,NA,NA,NA,NA,NA,NA,292773,72544,59144,32358,40318,177182,45.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25400.0,NA,NA,NA,74.6473882145616,30358.7,NA,NA,NA,NA,24.7782411629488,20.201316378217896,40.9432109356481,80.2569571903368,33.3803659513946,45.9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE716
3,Groß-Gerau,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10728,0.259130434782609,NA,NA,NA,NA,NA,5234.65,8591.55,25.98,0.25714370552195803,NA,NA,NA,NA,NA,NA,NA,NA,266042,67868,51081,29415,33275,162228,43.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41400.0,NA,NA,NA,60.92788844853371,10103.3,NA,NA,NA,NA,25.510257778847,19.2003518241481,41.8349483443055,88.3996994740796,31.4871662105185,43.7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE717
3,Hochtaunuskreis,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9946,0.230231481481481,NA,NA,NA,NA,NA,6685.56,8400.45,74.8,0.22833210721840802,NA,NA,NA,NA,NA,NA,NA,NA,233427,57280,52306,22994,30040,134370,46.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43200.0,NA,NA,NA,79.58573647840291,32759.3,NA,NA,NA,NA,24.5387208849019,22.407861986831,42.6285629232716,76.5446071904128,38.9268437895364,46.7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE718
3,Main-Kinzig-Kreis,0,Allemagne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12598,0.40638709677419393,NA,NA,NA,NA,NA,7461.47,11139.3,92.5,0.40810023824230107,NA,NA,NA,NA,NA,NA,NA,NA,411956,99554,86724,44351,56720,247713,46.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31000.0,NA,NA,NA,66.98329338468311,22666.0,NA,NA,NA,NA,24.1661730864461,21.0517628096204,40.1892512706237,78.1928772919605,35.0098702934444,46.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DE719
